date,real,pred
2023-06-07,1942.6999511719,1963.0400039343465
2023-06-08,1963.5999755859,1962.796730808125
2023-06-09,1962.1999511719,1962.672516779654
2023-06-12,1955.3000488281,1963.44870634675
2023-06-13,1944.5999755859,1959.3976143425964
2023-06-14,1955.3000488281,1954.4557955836367
2023-06-15,1957.8000488281,1959.8604299375897
2023-06-16,1958.4000244141,1965.4017596185017
2023-06-20,1935.5,1961.4879041844836
2023-06-21,1933.3000488281,1956.5377882270964
2023-06-22,1912.6999511719,1948.7343467864189
2023-06-23,1919.0999755859,1943.9285292906077
2023-06-26,1923.6999511719,1937.0143497579693
2023-06-27,1914.0,1932.4533469920173
2023-06-28,1912.3000488281,1936.5371494094622
2023-06-29,1909.1999511719,1935.6954905031075
2023-06-30,1921.0999755859,1939.0255148911751
2023-07-03,1921.6999511719,1934.1051550428922
2023-07-05,1919.5999755859,1930.9179614808697
2023-07-06,1908.6999511719,1926.0925338406964
2023-07-07,1926.1999511719,1915.7729540349687
2023-07-10,1925.0,1920.8919379359236
2023-07-11,1931.3000488281,1931.7637674607795
2023-07-12,1956.1999511719,1926.7096965885905
2023-07-13,1959.1999511719,1934.4496914487825
2023-07-14,1960.0999755859,1934.1104641208906
2023-07-17,1952.4000244141,1939.505587218948
2023-07-18,1977.1999511719,1937.2678583346733
2023-07-19,1977.5,1946.1302096634645
2023-07-20,1968.3000488281,1950.0010539437458
2023-07-21,1964.3000488281,1942.5098750206391
2023-07-24,1960.3000488281,1942.8387086765151
2023-07-25,1962.0999755859,1948.2020047098933
2023-07-26,1968.9000244141,1958.5317257827357
2023-07-27,1945.4000244141,1959.560777512607
2023-07-28,1960.4000244141,1952.9888166847315
2023-07-31,1970.5,1953.0176860539696
2023-08-01,1940.6999511719,1959.204621888237
2023-08-02,1937.4000244141,1957.3317435769977
2023-08-03,1932.0,1951.7009341836686
2023-08-04,1939.5999755859,1947.0874682072842
2023-08-07,1933.5,1946.2017574486074
2023-08-08,1924.0999755859,1945.065777742123
2023-08-09,1915.4000244141,1945.6987796532028
2023-08-10,1914.4000244141,1940.955498071107
2023-08-11,1912.9000244141,1931.6015052296596
2023-08-14,1910.5999755859,1931.3369279539738
2023-08-15,1902.5,1927.6382903605916
2023-08-16,1896.0999755859,1927.593525255563
2023-08-17,1884.0999755859,1918.2244431142028
2023-08-18,1886.0999755859,1913.423029871703
2023-08-21,1893.3000488281,1910.7009553218213
2023-08-22,1896.4000244141,1908.8960081820742
2023-08-23,1918.5,1916.2022871671168
2023-08-24,1918.1999511719,1916.9186357046879
2023-08-25,1911.0999755859,1918.1089593052168
2023-08-28,1917.9000244141,1917.2358233845548
2023-08-29,1936.5,1912.0270246705543
2023-08-30,1944.3000488281,1915.8046404687452
2023-08-31,1938.1999511719,1921.5076102559365
2023-09-01,1939.8000488281,1916.6201624395737
2023-09-05,1926.1999511719,1920.1631802305078
2023-09-06,1918.0999755859,1918.28232004022
2023-09-07,1917.5,1918.9905775212999
2023-09-08,1918.4000244141,1915.512259836348
2023-09-11,1923.3000488281,1915.5997296094133
2023-09-12,1911.3000488281,1923.2244864948013
2023-09-13,1909.0999755859,1920.4451251667087
2023-09-14,1910.0,1921.4446273489546
2023-09-15,1923.6999511719,1919.0090848566792
2023-09-18,1931.5,1925.958140512742
2023-09-19,1932.0,1929.9991272039113
2023-09-20,1945.5999755859,1927.0891715074083
2023-09-21,1919.1999511719002,1932.4011480434324
2023-09-22,1925.4000244141,1922.7948169187957
2023-09-25,1916.5999755859,1918.7884973577497
2023-09-26,1900.4000244141,1912.0765322201573
2023-09-27,1871.5999755859,1909.0370269762057
2023-09-28,1860.4000244141,1899.4473626743318
2023-09-29,1848.0999755859,1891.6876769537212
2023-10-02,1830.0,1891.4162667804762
2023-10-03,1824.5999755859002,1882.3256459280135
2023-10-04,1818.5,1876.9612700428804
2023-10-05,1816.5999755859,1874.0424432254663
2023-10-06,1830.1999511719,1873.6105139058727
2023-10-09,1849.5,1877.6576244543628
